,title,geo_accession,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,taxid_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,description,data_processing,platform_id,contact_name,contact_email,contact_phone,contact_department,contact_institute,contact_address,contact_city,contact_state,contact_zip/postal_code,contact_country,instrument_model,library_selection,library_source,library_strategy,relation,supplementary_file_1,series_id,data_row_count,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,Sample Name,source_name,SRA Study,who_classification,library,read_length,read_length_description,tumor_abbreviation,tumor_name,source,tumor_subtype,pooled_or_single,PDX_sourced_patient_id,tumor_site,leiden,Melanocyte,Hepatocyte,Epithelial cell,Fibroblast,Endothelial cell,B/Plasma cell,T/NK cell,Macro/Mono/DC,Oligodendrocyte,Neuron,Astrocyte,HSC,cell_type,confidence,donor,cell_label
SRR13093489,TALL-x-12_SingleCell_G1_S7,GSM4922917,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_073,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854155__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539086,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922917/suppl/GSM4922917_TALL-x-12_SingleCell_G1_S7_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854155,GEO,public,SRX9539086,GSM4922917,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922917,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,0,1,0,0,0,0,0,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093490,TALL-x-12_SingleCell_G2_S15,GSM4922918,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_074,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854154__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539087,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922918/suppl/GSM4922918_TALL-x-12_SingleCell_G2_S15_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854154,GEO,public,SRX9539087,GSM4922918,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922918,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,0,1,0,0,0,0,0,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093491,TALL-x-12_SingleCell_G3_S23,GSM4922919,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_075,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854153__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539088,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922919/suppl/GSM4922919_TALL-x-12_SingleCell_G3_S23_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854153,GEO,public,SRX9539088,GSM4922919,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922919,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,3,0,0,0,0,0,0,1,0,0,0,0,1,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093492,TALL-x-12_SingleCell_G4_S31,GSM4922920,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_076,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854152__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539089,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922920/suppl/GSM4922920_TALL-x-12_SingleCell_G4_S31_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854152,GEO,public,SRX9539089,GSM4922920,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922920,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,0,1,0,0,0,0,0,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093493,TALL-x-12_SingleCell_G5_S39,GSM4922921,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_077,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854151__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539090,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922921/suppl/GSM4922921_TALL-x-12_SingleCell_G5_S39_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854151,GEO,public,SRX9539090,GSM4922921,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922921,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,1,1,1,0,0,0,0,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093497,TALL-x-12_SingleCell_G9_S71,GSM4922925,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_081,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854192__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539094,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922925/suppl/GSM4922925_TALL-x-12_SingleCell_G9_S71_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854192,GEO,public,SRX9539094,GSM4922925,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922925,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,0,1,1,0,0,0,0,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093500,TALL-x-12_SingleCell_H12_S93,GSM4922928,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_084,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854189__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539097,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922928/suppl/GSM4922928_TALL-x-12_SingleCell_H12_S93_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854189,GEO,public,SRX9539097,GSM4922928,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922928,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,0,1,0,0,0,0,0,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093501,TALL-x-12_SingleCell_H1_S8,GSM4922929,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_085,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854188__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539098,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922929/suppl/GSM4922929_TALL-x-12_SingleCell_H1_S8_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854188,GEO,public,SRX9539098,GSM4922929,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922929,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,1,1,0,0,0,0,0,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093502,TALL-x-12_SingleCell_H2_S16,GSM4922930,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_086,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854187__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539099,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922930/suppl/GSM4922930_TALL-x-12_SingleCell_H2_S16_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854187,GEO,public,SRX9539099,GSM4922930,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922930,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,1,1,0,0,0,0,1,T/NK cell,Undecided,T-ALL,Malignant cell
SRR13093503,TALL-x-12_SingleCell_H5_S40,GSM4922931,Public on Jan 01 2021,Nov 20 2020,Jan 03 2021,SRA,1,NSG spleen,Homo sapiens,9606,who classification: T-ALL__tissue (isolated from): NSG spleen,total RNA,"PBMCs were isolated using Ficoll-Paque, stained with anti-CD45 FITC. Live single cells were sorted into 96 well plates containing TCL buffer.__Full-length single cell RNA-seq libraries were prepared using the SMART-seq2 protocol. cDNA was fragmented using Nextera XT (Illumina) and amplified with indexed Nextera PCR primers.",TALL-x-12_T-ALL-PDX_087,Adapter trimming was performed using trimmomatic version 0.36__Sequence quality was assessed using fastqc version 0.11.5__Alignment agains human genome was performed using START version 2.5.2b using following parameters -  --twopassMode Basic          --alignIntronMax 100000 --alignMatesGapMax 100000   --alignSJDBoverhangMin 10   --alignSJstitchMismatchNmax 5   -1   5   5 --outSAMstrandField intronMotif --outSAMattributes NH HI NM MD AS XS__Raw counts were obtained from aligned bam files using htseq version 0.9.1__Genome_build: hg19__Supplementary_files_format_and_content: htseq count file with raw counts for all the human genes for individual cells,GPL18573,"Jens,,Lohr","jensg_lohr@dfci.harvard.edu, Birgit_Knoechel@dfci.harvard.edu",617-632-4201,pediatric oncology,Dana Farber Cancer Institute,450 Brookline Ave,Boston,MA,02215,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN16854186__SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9539100,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4922nnn/GSM4922931/suppl/GSM4922931_TALL-x-12_SingleCell_H5_S40_rep1_NA.htseq-count.txt.gz,GSE161896__GSE161901,0,RNA-Seq,PRJNA679819,SAMN16854186,GEO,public,SRX9539100,GSM4922931,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,GSM4922931,NSG spleen,SRP293518,T-ALL,paired-end,78,2 x 39 bp,ALL,Acute lymphoblastic leukemia,PDX,T-ALL,Single-cell,TALL-x-12,NSG spleen,0,0,0,0,0,0,1,1,0,0,0,0,0,T/NK cell,Undecided,T-ALL,Malignant cell
